timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778782214.26003814,97445173,1,0.13,0.12,352.62,-0.013155125081539154,0.01715441793203354,0.004296451807022095,0.0008395505719818175,0.004586228635162115,-0.004291305784136057,-24.994159698486328,0.05,0.06,0.0,584.08
1778782214.35999823,97545133,0,0.14,0.12,352.61,-0.013121007941663265,0.017171259969472885,0.0028964397497475147,-9.649802086642012e-05,0.0045751784928143024,-0.004320151638239622,-25.003313064575195,0.05,0.06,0.0,584.09
1778782214.35999823,97545133,1,0.14,0.11,352.62,-0.012979325838387012,0.017098359763622284,0.00431081373244524,0.0005893886554986238,0.004596162587404251,-0.004181288182735443,-24.994077682495117,0.05,0.06,0.0,584.08
1778782214.45995808,97645093,0,0.14,0.11,352.61,-0.012881881557404995,0.01724238507449627,0.0032208056654781103,0.00042899686377495527,0.0046708593145012856,-0.004280845634639263,-25.00328826904297,0.06,0.06,0.0,584.09
1778782214.45995808,97645093,1,0.14,0.11,352.62,-0.012769823893904686,0.017192954197525978,0.004681594204157591,0.0012514838017523289,0.004666897002607584,-0.004118064884096384,-24.99397850036621,0.05,0.06,0.0,584.08
1778782214.55991817,97745053,0,0.13,0.11,352.61,-0.012704452499747276,0.01720905490219593,0.0031626629643142223,0.00030771089950576425,0.004747817758470774,-0.004180544521659613,-25.003232955932617,0.06,0.06,0.0,584.09
1778782214.55991817,97745053,1,0.13,0.11,352.62,-0.01263714674860239,0.01719490997493267,0.004531647078692913,0.0009723322000354528,0.004735173191875219,-0.004014403093606234,-24.993854522705078,0.05,0.06,0.0,584.08
1778782214.65987802,97845013,0,0.12,0.12,352.6,-0.012395159341394901,0.017099015414714813,0.003194178454577923,0.00044068435090593994,0.005085532553493977,-0.0039683058857917786,-25.003210067749023,0.06,0.06,0.0,584.09
1778782214.65987802,97845013,1,0.12,0.11,352.62,-0.012361101806163788,0.017108678817749023,0.004500912968069315,0.000982217607088387,0.005063353572040796,-0.003808016423135996,-24.9937744140625,0.05,0.06,0.0,584.08
1778782214.75983810,97944973,0,0.11,0.13,352.6,-0.012302665039896965,0.016941746696829796,0.00306809414178133,3.835892493952997e-05,0.005530653055757284,-0.003630958031862974,-25.003171920776367,0.06,0.06,0.0,584.09
