timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
1778627422.59920311,162804852,0,0.0031630489975214005,-0.00045157852582633495,0.002338628051802516,-0.03543733060359955,0.033626046031713486,-14.785078048706055,0,0,33.30183410644531,1,1,999,999
1778627422.59920311,162804852,1,0.0032584196887910366,-0.0005183689063414931,0.0022418457083404064,-0.03517240285873413,0.03366503864526749,-14.769706726074219,0,0,33.30183410644531,1,1,760,800
1778627422.63918710,162844836,0,0.002877101069316268,0.0005697371670976281,0.0023422474041581154,-0.030834127217531204,0.02895432338118553,-14.115708351135254,0,0,33.30339050292969,1,1,999,999
1778627422.63918710,162844836,1,0.002929921029135585,0.0005941145354881883,0.002216305583715439,-0.030128000304102898,0.025517933070659637,-14.116053581237793,0,0,33.30339050292969,1,1,760,800
1778627422.68000412,162885653,0,0.0027023262809962034,0.0012339456006884575,0.0023429468274116516,-0.024915233254432678,0.021894754841923714,-13.15649700164795,0,0,33.304988861083984,1,1,999,999
1778627422.68000412,162885653,1,0.002695035422220826,0.001118008396588266,0.0024226540699601173,-0.024088779464364052,0.01969134248793125,-13.149771690368652,0,0,33.304988861083984,1,1,760,800
1778627422.71998811,162925637,0,0.0025884758215397596,0.0015492149395868182,0.0023317146115005016,-0.01826656237244606,0.015035302378237247,-12.086458206176758,0,0,33.306549072265625,1,1,999,999
1778627422.71998811,162925637,1,0.0026314719580113888,0.0016481957864016294,0.002240000758320093,-0.015923717990517616,0.011494051665067673,-12.082396507263184,0,0,33.306549072265625,1,1,760,800
1778627422.75997210,162965621,0,0.002540387213230133,0.0018273848108947277,0.0023377411998808384,-0.009488523006439209,0.007388229016214609,-11.075931549072266,0,0,33.30810546875,1,1,999,999
1778627422.75997210,162965621,1,0.0023577730171382427,0.0019044956425204873,0.0025446678046137094,-0.008912090212106705,0.008491288870573044,-11.071599006652832,0,0,33.30810546875,1,1,760,800
1778627422.79995608,163005605,0,0.0024075661785900593,0.0019999374635517597,0.0023621562868356705,-0.004629556089639664,0.001698697218671441,-10.234128952026367,0,0,33.309669494628906,1,1,999,999
1778627422.79995608,163005605,1,0.002509932965040207,0.0018658334156498313,0.0022416296415030956,-0.0034561706706881523,0.00031728186877444386,-10.228178977966309,0,0,33.309669494628906,1,1,760,800
