timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1778785734.99966598,76184514,0,6,414553000,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1778785735.19958591,76384434,0,6,414553200,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1778785735.39950585,76584354,0,6,414553400,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1778785735.59942603,76784274,0,6,414553600,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1778785735.79934597,76984194,0,6,414553800,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1778785735.99926591,77184114,0,6,414554000,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,125.45657348632812,0.0,0.0,1
1778785736.19918585,77384034,0,6,414554200,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,126.34615325927734,0.0,0.0,1
1778785736.39993882,77584787,0,6,414554400,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,305.6750183105469,0.0,0.0,1
1778785736.59985900,77784707,0,6,414554600,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,306.6132507324219,0.0,0.0,1
1778785736.79977894,77984627,0,6,414554800,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,305.3632507324219,-0.05100000277161598,0.0,1
1778785736.99969888,78184547,0,6,414555000,2418,10,1.21,-35.3632621,149.1652374,584.12,0.0,306.7706604003906,-0.15700000524520874,0.0,1
1778785737.19961882,78384467,0,6,414555200,2418,10,1.21,-35.3632621,149.1652374,584.16,0.0,308.5444641113281,-0.2680000066757202,0.0,1
1778785737.39953899,78584387,0,6,414555400,2418,10,1.21,-35.3632621,149.1652374,584.24,0.0010000000474974513,307.89703369140625,-0.6360000371932983,0.0,1
1778785737.59945893,78784307,0,6,414555600,2418,10,1.21,-35.3632621,149.1652374,584.41,0.009000000543892384,307.6275329589844,-1.0920000076293945,0.0,1
1778785737.79937887,78984227,0,6,414555800,2418,10,1.21,-35.3632621,149.1652374,584.65,0.024000000208616257,307.35870361328125,-1.1910001039505005,0.0,1
1778785737.99929881,79184147,0,6,414556000,2418,10,1.21,-35.3632621,149.1652373,584.89,0.03800000250339508,307.14300537109375,-1.2030000686645508,0.0,1
1778785738.19921899,79384067,0,6,414556200,2418,10,1.21,-35.363262,149.1652372,585.14,0.04400000348687172,307.0606689453125,-1.3600000143051147,0.0,1
1778785738.39997196,79584820,0,6,414556400,2418,10,1.21,-35.363262,149.1652372,585.43,0.0430000014603138,307.2388916015625,-1.559000015258789,0.0,1
