t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
0.9996,69244791,-0.0001420844346284,8.693490963196382e-05,354.5467529296875,-0.0094818258658051,0.0113607132807374,-0.0039352574385702,0.07,0.06,354.54,-0.0082660112529993,0.0098485881462693,-0.0001738513819873,0.03,0.03,-0.04
1.09956,69344751,-0.0001420844346284,8.693489508004859e-05,354.5452575683594,-0.0089346878230571,0.0106947859749197,-0.0039454782381653,0.07,0.06,354.54,-0.0070190699771046,0.0082966471090912,-0.0001609309547347,0.03,0.03,-0.04
1.19952,69444711,-0.0001420844491804,8.693488780409098e-05,354.5437316894531,-0.0082360673695802,0.0098524540662765,-0.0039490214549005,0.07,0.06,354.54,-0.0056573646143078,0.0067065432667732,-0.0001387808006256,0.03,0.03,-0.04
1.29948,69544671,-0.0001420844637323,8.693489508004859e-05,354.5420837402344,-0.0075834169983863,0.0090669374912977,-0.0039524612948298,0.07,0.06,354.54,-0.0044817728921771,0.0052965874783694,-0.0001562640100019,0.03,0.03,-0.04
1.39944,69644631,-0.0001420844782842,8.693488780409098e-05,354.5406799316406,-0.0068390811793506,0.0081713059917092,-0.0039540501311421,0.07,0.06,354.54,-0.0032722735777497,0.0037984959781169,-0.0001132719698944,0.03,0.03,-0.04
1.4994,69744591,-0.0001420844491804,8.693490963196382e-05,354.53875732421875,-0.0061651770956814,0.0073567498475313,-0.0039529125206172,0.07,0.06,354.53,-0.0022520390339195,0.0026062473189085,-0.0001073182138497,0.03,0.03,-0.04
1.59936,69844551,-0.0001420843909727,8.69349023560062e-05,354.53717041015625,-0.005449270363897,0.0064984811469912,-0.0039524980820715,0.07,0.06,354.53,-0.0012789162574335,0.0014542321441695,-0.000109944063297,0.03,0.03,-0.04
1.69932,69944511,-0.0001420844346284,8.693489508004859e-05,354.53515625,-0.0048201479949057,0.0057462458498775,-0.0039506088942289,0.08,0.06,354.53,-0.0005218457663431,0.000576407474,-7.746073242742568e-05,0.03,0.03,-0.04
1.79928,70044471,-0.0001420844491804,8.693488780409098e-05,354.5331726074219,-0.0041836169548332,0.0049869148060679,-0.0039496929384768,0.08,0.07,354.53,0.000139694486279,-0.0002487214223947,-7.475585880456492e-05,0.03,0.03,-0.04
1.89924,70144431,-0.0001420844782842,8.693490963196382e-05,354.53125,-0.00363912852481,0.0043346681632101,-0.0039492305368185,0.08,0.07,354.53,0.0007200891850516,-0.0009118123562075,-6.986983498791233e-05,0.03,0.03,-0.04
1.9992,70244391,-0.0001420844637323,8.693488780409098e-05,354.5296630859375,-0.0030985709745436,0.0036980661097913,-0.003952101804316,0.08,0.07,354.52,0.0012112623080611,-0.0014525903388857,-0.0001393862039549,0.03,0.03,-0.03
2.099993,70345184,-0.0001420844637323,8.693488780409098e-05,354.52789306640625,-0.0026468161959201,0.0031630115117877,-0.0039601614698767,0.08,0.07,354.52,0.0015252202283591,-0.0018846285529434,-0.0001567204017192,0.03,0.03,-0.03
2.199953,70445144,-0.000142084507388,8.693490963196382e-05,354.5265197753906,-0.0022193607874214,0.0026499140076339,-0.0039656315930187,0.08,0.07,354.52,0.0017372639849781,-0.0022315294481813,-0.0001442645443603,0.03,0.03,-0.03
2.299913,70545104,-0.000142084507388,8.693489508004859e-05,354.5247497558594,-0.0018763829721137,0.0022335951216518,-0.0039694192819297,0.08,0.07,354.52,0.0019318632548674,-0.0024103112518787,-0.0001240562851307,0.03,0.03,-0.03
2.399873,70645064,-0.0001420845364918,8.693487325217575e-05,354.52294921875,-0.0015479712747037,0.0018405156442895,-0.0039698844775557,0.09,0.08,354.52,0.002056083176285,-0.0025497921742498,-0.0001265572791453,0.03,0.03,-0.03
2.499833,70745024,-0.0001420845801476,8.693488780409098e-05,354.52130126953125,-0.0012873215600848,0.0015330873429775,-0.0039703752845525,0.09,0.08,354.52,0.0021580543834716,-0.0025719699915498,-0.0001295518013648,0.03,0.03,-0.03
2.599793,70844984,-0.0001420845946995,8.693488052813336e-05,354.51922607421875,-0.0010411931434646,0.0012483940226957,-0.0039740493521094,0.09,0.08,354.51,0.0021723988465964,-0.0025807861238718,-0.0001633857900742,0.03,0.03,-0.03
2.699753,70944944,-0.0001420846529072,8.693489508004859e-05,354.5174560546875,-0.0008559137349948,0.0010351894889026,-0.0039778682403266,0.09,0.08,354.51,0.0020845057442784,-0.0024814577773213,-0.0001410517579643,0.03,0.03,-0.03
2.799713,71044904,-0.0001420846092514,8.693487325217575e-05,354.5155029296875,-0.0006830871570855,0.0008411745075136,-0.0039781620725989,0.09,0.08,354.51,0.0020376928150653,-0.0023064850829541,-9.13507174118422e-05,0.03,0.03,-0.03
2.899673,71144864,-0.0001420846529072,8.693488052813336e-05,354.513671875,-0.0005619588773697,0.0007152273901738,-0.0039786514826118,0.1,0.08,354.51,0.0019051524577662,-0.002073946641758,-0.0001293069944949,0.03,0.03,-0.03
2.999633,71244824,-0.0001420846092514,8.693485870026052e-05,354.5116577148437,-0.0004515527980402,0.0006000051507726,-0.0039796503260731,0.1,0.08,354.51,0.0016804648330435,-0.0018244263483211,-0.0001266507460968,0.03,0.03,-0.03
3.099593,71344784,-0.0001420846529072,8.693487325217575e-05,354.509521484375,-0.0003971661499235,0.0005395852494984,-0.0039812875911593,0.1,0.09,354.5,0.0013988321879878,-0.0015974756097421,-0.0001098919383366,0.03,0.03,-0.03
3.199553,71444744,-0.0001420846674591,8.693485870026052e-05,354.5074157714844,-0.0003452392993494,0.0004792455001734,-0.0039771534502506,0.1,0.09,354.5,0.0011706164805218,-0.0012789973989129,-7.51292027416639e-05,0.03,0.03,-0.03
3.299513,71544704,-0.0001420846529072,8.693483687238768e-05,354.5054626464844,-0.0003363954310771,0.000471770268632,-0.0039736134931445,0.1,0.09,354.5,0.0009182561771012,-0.0009578876779414,-9.067227074410766e-05,0.03,0.03,-0.03
3.399473,71644664,-0.0001420846238033,8.693486597621813e-05,354.5035705566406,-0.0003215773031115,0.000459670467535,-0.003969136159867,0.1,0.09,354.5,0.0006613167352043,-0.0006110385875217,-8.707527740625665e-05,0.03,0.03,-0.03
3.499433,71744624,-0.0001420846238033,8.693486597621813e-05,354.5014953613281,-0.0003445177862886,0.0004933035233989,-0.0039687389507889,0.11,0.09,354.5,0.0004340583982411,-0.0002651818795129,-9.51205875026062e-05,0.03,0.03,-0.03
3.599393,71844584,-0.0001420846238033,8.693485870026052e-05,354.4994201660156,-0.0003575157606974,0.0005167603958398,-0.0039652921259403,0.11,0.1,354.49,0.0001021940042846,0.0001512085436843,-0.000102996622445,0.03,0.03,-0.03
