baseline,axis,attack_type,attack_magnitude,detector,window_rule,W,N,rolling_mean_multiplier,threshold_type,threshold,TP,FP,TN,FN,precision,recall,f1,false_positive_rate,detection_delay_samples,n_eval_samples,alignment_offset,alignment_median_abs_error,alignment_mean_abs_error,alignment_error_over_threshold,clean_file,prediction_file,prediction_column,detection_csv,figure
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,point,W10_N3_mean1x,10,3,1.0,p99_abs,0.009697,22,0,455,0,1.0,1.0,1.0,0.0,0,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_count,W10_N3_mean1x,10,3,1.0,p99_abs,0.009697,20,7,448,2,0.7407407407407407,0.9090909090909091,0.8163265306122449,0.015384615384615385,2,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_mean,W10_N3_mean1x,10,3,1.0,p99_abs,0.009697,21,9,446,1,0.7,0.9545454545454546,0.8076923076923077,0.01978021978021978,1,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_combined,W10_N3_mean1x,10,3,1.0,p99_abs,0.009697,21,9,446,1,0.7,0.9545454545454546,0.8076923076923077,0.01978021978021978,1,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,point,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.009697,22,0,455,0,1.0,1.0,1.0,0.0,0,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.25x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_count,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.009697,20,7,448,2,0.7407407407407407,0.9090909090909091,0.8163265306122449,0.015384615384615385,2,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.25x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_mean,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.009697,21,8,447,1,0.7241379310344828,0.9545454545454546,0.823529411764706,0.017582417582417582,1,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.25x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_combined,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.009697,21,8,447,1,0.7241379310344828,0.9545454545454546,0.823529411764706,0.017582417582417582,1,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.25x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,point,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.009697,22,0,455,0,1.0,1.0,1.0,0.0,0,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.5x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_count,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.009697,20,7,448,2,0.7407407407407407,0.9090909090909091,0.8163265306122449,0.015384615384615385,2,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.5x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_mean,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.009697,21,8,447,1,0.7241379310344828,0.9545454545454546,0.823529411764706,0.017582417582417582,1,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.5x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_combined,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.009697,21,8,447,1,0.7241379310344828,0.9545454545454546,0.823529411764706,0.017582417582417582,1,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1.5x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,point,W20_N5_mean1x,20,5,1.0,p99_abs,0.009697,22,0,455,0,1.0,1.0,1.0,0.0,0,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_count,W20_N5_mean1x,20,5,1.0,p99_abs,0.009697,18,15,440,4,0.5454545454545454,0.8181818181818182,0.6545454545454545,0.03296703296703297,4,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_mean,W20_N5_mean1x,20,5,1.0,p99_abs,0.009697,20,18,437,2,0.5263157894736842,0.9090909090909091,0.6666666666666666,0.03956043956043956,2,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_combined,W20_N5_mean1x,20,5,1.0,p99_abs,0.009697,20,18,437,2,0.5263157894736842,0.9090909090909091,0.6666666666666666,0.03956043956043956,2,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,point,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.009697,22,0,455,0,1.0,1.0,1.0,0.0,0,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.25x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_count,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.009697,18,15,440,4,0.5454545454545454,0.8181818181818182,0.6545454545454545,0.03296703296703297,4,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.25x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_mean,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.009697,20,17,438,2,0.5405405405405406,0.9090909090909091,0.6779661016949153,0.03736263736263736,2,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.25x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_combined,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.009697,20,17,438,2,0.5405405405405406,0.9090909090909091,0.6779661016949153,0.03736263736263736,2,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.25x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,point,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.009697,22,0,455,0,1.0,1.0,1.0,0.0,0,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.5x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_count,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.009697,18,15,440,4,0.5454545454545454,0.8181818181818182,0.6545454545454545,0.03296703296703297,4,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.5x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_mean,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.009697,19,16,439,3,0.5428571428571428,0.8636363636363636,0.6666666666666666,0.035164835164835165,3,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.5x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_combined,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.009697,19,16,439,3,0.5428571428571428,0.8636363636363636,0.6666666666666666,0.035164835164835165,3,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W20_N5_mean1.5x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,point,W30_N8_mean1x,30,8,1.0,p99_abs,0.009697,22,0,455,0,1.0,1.0,1.0,0.0,0,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_count,W30_N8_mean1x,30,8,1.0,p99_abs,0.009697,15,22,433,7,0.40540540540540543,0.6818181818181818,0.5084745762711864,0.04835164835164835,7,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_mean,W30_N8_mean1x,30,8,1.0,p99_abs,0.009697,19,26,429,3,0.4222222222222222,0.8636363636363636,0.5671641791044777,0.05714285714285714,3,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_combined,W30_N8_mean1x,30,8,1.0,p99_abs,0.009697,19,26,429,3,0.4222222222222222,0.8636363636363636,0.5671641791044777,0.05714285714285714,3,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,point,W30_N8_mean1.25x,30,8,1.25,p99_abs,0.009697,22,0,455,0,1.0,1.0,1.0,0.0,0,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.25x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_count,W30_N8_mean1.25x,30,8,1.25,p99_abs,0.009697,15,22,433,7,0.40540540540540543,0.6818181818181818,0.5084745762711864,0.04835164835164835,7,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.25x.png
baseline_05_mixed_maneuver,Pitch,pulse,0.077576,window_mean,W30_N8_mean1.25x,30,8,1.25,p99_abs,0.009697,18,25,430,4,0.4186046511627907,0.8181818181818182,0.5538461538461539,0.054945054945054944,4,477,1909,0.0008168779313564994,0.0015466914471215468,0.08424027342028456,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_05_mixed_maneuver_Pitch_pulse_W30_N8_mean1.25x.png
