timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked
1778782973.660649,52844687,1,0.0008126805769279,0.0005809087306261,0.0006849060882814,-0.0023929527960717,-0.0007273720111697,-9.816217422485352,0,0,28.122766494750977,1,1,760,800,0.560609,0,0.0006849060882814
1778782973.700633,52884671,0,0.0007599900709465,0.0006592004210688,0.0007698279805481,-0.0008680149912834,-0.00011474556959,-9.816381454467772,0,0,28.12501716613769,1,1,1000,1000,0.600593,0,0.0007698279805481
1778782973.700633,52884671,1,0.0008748180698603,0.0006537439185194,0.0003770539187826,-0.0008648324292153,-0.0017034336924552,-9.816675186157228,0,0,28.12501716613769,1,1,760,800,0.600593,0,0.0003770539187826
1778782973.740617,52924655,0,0.0007738266140222,0.0006869906792417,0.0007676817476749,-0.0013958616182208,-0.0010073259472846,-9.817355155944824,0,0,28.12726593017578,1,1,1000,1000,0.640577,0,0.0007676817476749
1778782973.740617,52924655,1,0.0006693671457469,0.0007348632789216,0.0009440249996259,-0.0017613254021853,-0.0017507820157334,-9.817033767700195,0,0,28.12726593017578,1,1,760,800,0.640577,0,0.0009440249996259
1778782973.780601,52964639,0,0.0007291859947144,0.000767087447457,0.0007852865383028,-0.0011332904687151,-0.000837997009512,-9.81849193572998,0,0,28.1295166015625,1,1,1000,1000,0.680561,0,0.0007852865383028
1778782973.780601,52964639,1,0.0008019297965802,0.0004350085218902,0.0006233570748008,-0.002202819334343,-0.0010035815648734,-9.8175048828125,0,0,28.1295166015625,1,1,760,800,0.680561,0,0.0006233570748008
1778782973.820585,53004623,0,0.0006833192892372,0.0007496363250538,0.0007706651231274,-0.0018022488802671,-0.0005696701700799,-9.816550254821776,0,0,28.131765365600582,1,1,1000,1000,0.720545,0,0.0007706651231274
1778782973.820585,53004623,1,0.0007252324139699,0.0008527984609827,0.0007854985306039,-0.0007135822670534,0.0007414012216031,-9.81663703918457,0,0,28.131765365600582,1,1,760,800,0.720545,0,0.0007854985306039
1778782973.860569,53044607,0,0.0007825220236554,0.0006759053794667,0.0007563316612504,-0.0023081302642822,-0.0003917463473044,-9.817139625549316,0,0,28.134014129638672,1,1,1000,1000,0.760529,0,0.0007563316612504
