timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked
1778627331.179952,71385601,0,6,256149200,2418,10,1.21,-35.3632622,149.1652375,598.98,0.0090000005438923,312.79541015625,0.0610000044107437,0.0,1,16.779952,1,-35.3631422,149.16511749999998
1778627331.379872,71585521,0,6,256149400,2418,10,1.21,-35.3632622,149.1652375,598.96,0.0110000008717179,313.0096130371094,0.0470000021159648,0.0,1,16.979872,1,-35.3631422,149.16511749999998
1778627331.579792,71785441,0,6,256149600,2418,10,1.21,-35.3632622,149.1652375,598.96,0.0130000002682209,313.43670654296875,0.0220000017434358,0.0,1,17.179792,1,-35.3631422,149.16511749999998
1778627331.7797122,71985361,0,6,256149800,2418,10,1.21,-35.3632622,149.1652375,598.96,0.0150000005960464,313.86962890625,-0.0020000000949949,0.0,1,17.379712,1,-35.3631422,149.16511749999998
1778627331.979632,72185281,0,6,256150000,2418,10,1.21,-35.3632622,149.1652375,598.96,0.0170000009238719,312.9340209960937,-0.0220000017434358,0.0,1,17.579632,1,-35.3631422,149.16511749999998
1778627332.179552,72385201,0,6,256150200,2418,10,1.21,-35.3632622,149.1652374,598.97,0.0180000010877847,311.55322265625,-0.0350000001490116,0.0,1,17.779552,1,-35.3631422,149.16511739999999
1778627332.379472,72585121,0,6,256150400,2418,10,1.21,-35.3632622,149.1652374,598.97,0.0190000012516975,311.7195739746094,-0.0420000031590461,0.0,1,17.979472,1,-35.3631422,149.16511739999999
1778627332.579392,72785041,0,6,256150600,2418,10,1.21,-35.3632621,149.1652374,598.98,0.0200000014156103,313.03759765625,-0.0430000014603138,0.0,1,18.179392,1,-35.3631421,149.16511739999999
1778627332.779312,72984961,0,6,256150800,2418,10,1.21,-35.3632621,149.1652374,598.99,0.0200000014156103,313.9073791503906,-0.0410000011324882,0.0,1,18.379312,1,-35.3631421,149.16511739999999
1778627332.979232,73184881,0,6,256151000,2418,10,1.21,-35.3632621,149.1652373,599.0,0.0200000014156103,314.3871765136719,-0.0360000021755695,0.0,1,18.579232,1,-35.3631421,149.1651173
1778627333.179985,73385634,0,6,256151200,2418,10,1.21,-35.3632621,149.1652373,599.01,0.0200000014156103,314.806640625,-0.0300000011920928,0.0,1,18.779985,1,-35.3631421,149.1651173
1778627333.3799047,73585554,0,6,256151400,2418,10,1.21,-35.363262,149.1652373,599.01,0.0190000012516975,314.7933349609375,-0.025000000372529,0.0,1,18.979905,1,-35.363141999999996,149.1651173
1778627333.5798252,73785474,0,6,256151600,2418,10,1.21,-35.363262,149.1652372,599.02,0.0180000010877847,314.6376953125,-0.0220000017434358,0.0,1,19.179825,1,-35.363141999999996,149.1651172
1778627333.779745,73985394,0,6,256151800,2418,10,1.21,-35.363262,149.1652372,599.02,0.0170000009238719,314.7649841308594,-0.0200000014156103,0.0,1,19.379745,1,-35.363141999999996,149.1651172
1778627333.979665,74185314,0,6,256152000,2418,10,1.21,-35.363262,149.1652372,599.03,0.0150000005960464,315.3391418457031,-0.0200000014156103,0.0,1,19.579665,1,-35.363141999999996,149.1651172
1778627334.1795852,74385234,0,6,256152200,2418,10,1.21,-35.3632619,149.1652372,599.03,0.0120000001043081,316.1579895019531,-0.0190000012516975,0.0,1,19.779585,1,-35.363141899999995,149.1651172
1778627334.3795052,74585154,0,6,256152400,2418,10,1.21,-35.3632619,149.1652371,599.03,0.0100000007078051,316.8875732421875,-0.0170000009238719,0.0,1,19.979505,1,-35.363141899999995,149.1651171
1778627334.579425,74785074,0,6,256152600,2418,10,1.21,-35.3632619,149.165237,599.04,0.0080000003799796,317.5795593261719,-0.0150000005960464,0.0,1,20.179425,0,-35.3632619,149.165237
1778627334.779345,74984994,0,6,256152800,2418,10,1.21,-35.3632619,149.165237,599.04,0.006000000052154,317.75274658203125,-0.0140000004321336,0.0,1,20.379345,0,-35.3632619,149.165237
1778627334.9792652,75184914,0,6,256153000,2418,10,1.21,-35.3632619,149.165237,599.04,0.003000000026077,319.73907470703125,-0.0130000002682209,0.0,1,20.579265,0,-35.3632619,149.165237
1778627335.1791852,75384834,0,6,256153200,2418,10,1.21,-35.3632619,149.165237,599.05,0.0010000000474974,343.864013671875,-0.0120000001043081,0.0,1,20.779185,0,-35.3632619,149.165237
1778627335.379938,75585587,0,6,256153400,2418,10,1.21,-35.3632619,149.165237,599.05,0.0020000000949949,86.11257934570312,-0.0120000001043081,0.0,1,20.979938,0,-35.3632619,149.165237
1778627335.579858,75785507,0,6,256153600,2418,10,1.21,-35.3632619,149.165237,599.05,0.0040000001899898,103.93043518066406,-0.0120000001043081,0.0,1,21.179858,0,-35.3632619,149.165237
1778627335.779778,75985427,0,6,256153800,2418,10,1.21,-35.3632619,149.165237,599.05,0.006000000052154,109.44923400878906,-0.0110000008717179,0.0,1,21.379778,0,-35.3632619,149.165237
1778627335.979698,76185347,0,6,256154000,2418,10,1.21,-35.3632619,149.165237,599.06,0.0070000002160668,110.09748077392578,-0.0100000007078051,0.0,1,21.579698,0,-35.3632619,149.165237
1778627336.179618,76385267,0,6,256154200,2418,10,1.21,-35.3632619,149.165237,599.06,0.0080000003799796,107.36589050292967,-0.0090000005438923,0.0,1,21.779618,0,-35.3632619,149.165237
1778627336.379538,76585187,0,6,256154400,2418,10,1.21,-35.3632619,149.165237,599.06,0.0090000005438923,103.46189880371094,-0.0080000003799796,0.0,1,21.979538,0,-35.3632619,149.165237
1778627336.579458,76785107,0,6,256154600,2418,10,1.21,-35.3632619,149.165237,599.06,0.0090000005438923,101.18152618408205,-0.0080000003799796,0.0,1,22.179458,0,-35.3632619,149.165237
1778627336.779378,76985027,0,6,256154800,2418,10,1.21,-35.3632619,149.165237,599.06,0.0100000007078051,102.24390411376952,-0.0080000003799796,0.0,1,22.379378,0,-35.3632619,149.165237
1778627336.979298,77184947,0,6,256155000,2418,10,1.21,-35.3632619,149.1652371,599.06,0.0100000007078051,105.24317932128906,-0.0080000003799796,0.0,1,22.579298,0,-35.3632619,149.1652371
1778627337.179218,77384867,0,6,256155200,2418,10,1.21,-35.3632619,149.1652372,599.07,0.0110000008717179,108.80310821533205,-0.0080000003799796,0.0,1,22.779218,0,-35.3632619,149.1652372
1778627337.379971,77585620,0,6,256155400,2418,10,1.21,-35.3632619,149.1652372,599.07,0.0120000001043081,112.0258560180664,-0.0080000003799796,0.0,1,22.979971,0,-35.3632619,149.1652372
1778627337.5798912,77785540,0,6,256155600,2418,10,1.21,-35.3632619,149.1652372,599.07,0.0120000001043081,114.40091705322266,-0.0070000002160668,0.0,1,23.179891,0,-35.3632619,149.1652372
1778627337.7798111,77985460,0,6,256155800,2418,10,1.21,-35.3632619,149.1652372,599.07,0.0110000008717179,116.23041534423828,-0.006000000052154,0.0,1,23.379811,0,-35.3632619,149.1652372
1778627337.979731,78185380,0,6,256156000,2418,10,1.21,-35.3632619,149.1652373,599.07,0.0100000007078051,118.21385955810548,-0.006000000052154,0.0,1,23.579731,0,-35.3632619,149.1652373
1778627338.179651,78385300,0,6,256156200,2418,10,1.21,-35.3632619,149.1652373,599.07,0.0080000003799796,121.02823638916016,-0.006000000052154,0.0,1,23.779651,0,-35.3632619,149.1652373
1778627338.3795712,78585220,0,6,256156400,2418,10,1.21,-35.3632619,149.1652373,599.07,0.0070000002160668,126.56707000732422,-0.006000000052154,0.0,1,23.979571,0,-35.3632619,149.1652373
1778627338.5794911,78785140,0,6,256156600,2418,10,1.21,-35.3632619,149.1652373,599.08,0.006000000052154,136.34750366210938,-0.006000000052154,0.0,1,24.179491,0,-35.3632619,149.1652373
1778627338.779411,78985060,0,6,256156800,2418,10,1.21,-35.3632619,149.1652373,599.08,0.006000000052154,148.67433166503906,-0.006000000052154,0.0,1,24.379411,0,-35.3632619,149.1652373
1778627338.979331,79184980,0,6,256157000,2418,10,1.21,-35.3632619,149.1652373,599.08,0.006000000052154,161.879150390625,-0.0050000003539025,0.0,1,24.579331,0,-35.3632619,149.1652373
1778627339.1792512,79384900,0,6,256157200,2418,10,1.21,-35.3632619,149.1652373,599.08,0.006000000052154,173.2908935546875,-0.0040000001899898,0.0,1,24.779251,0,-35.3632619,149.1652373
