timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked
1778782998.199996,77384034,0,6,411816200,2418,10,1.21,-35.3632619,149.1652372,599.08,0.0080000003799796,133.76614379882812,-0.0070000002160668,0.0,1,24.999996,0,-35.3632619,149.1652372
1778782998.4007487,77584787,0,6,411816400,2418,10,1.21,-35.3632619,149.1652372,599.08,0.0090000005438923,137.35548400878906,-0.006000000052154,0.0,1,25.200749,0,-35.3632619,149.1652372
1778782998.6006691,77784707,0,6,411816600,2418,10,1.21,-35.363262,149.1652372,599.08,0.0100000007078051,139.2384490966797,-0.0050000003539025,0.0,1,25.400669,0,-35.363262,149.1652372
1778782998.800589,77984627,0,6,411816800,2418,10,1.21,-35.363262,149.1652372,599.08,0.0110000008717179,139.78085327148438,-0.0050000003539025,0.0,1,25.600589,0,-35.363262,149.1652372
1778782999.000509,78184547,0,6,411817000,2418,10,1.21,-35.363262,149.1652372,599.08,0.0120000001043081,139.45877075195312,-0.0040000001899898,0.0,1,25.800509,0,-35.363262,149.1652372
1778782999.2004287,78384467,0,6,411817200,2418,10,1.21,-35.363262,149.1652373,599.08,0.0110000008717179,137.54869079589844,-0.0040000001899898,0.0,1,26.000429,0,-35.363262,149.1652373
1778782999.4003491,78584387,0,6,411817400,2418,10,1.21,-35.363262,149.1652373,599.09,0.0110000008717179,132.88455200195312,-0.0040000001899898,0.0,1,26.200349,0,-35.363262,149.1652373
1778782999.600269,78784307,0,6,411817600,2418,10,1.21,-35.363262,149.1652373,599.09,0.0100000007078051,125.43865966796876,-0.0040000001899898,0.0,1,26.400269,0,-35.363262,149.1652373
1778782999.800189,78984227,0,6,411817800,2418,10,1.21,-35.363262,149.1652373,599.09,0.0090000005438923,118.32088470458984,-0.0040000001899898,0.0,1,26.600189,0,-35.363262,149.1652373
1778783000.0001087,79184147,0,6,411818000,2418,10,1.21,-35.3632621,149.1652373,599.09,0.0080000003799796,115.03043365478516,-0.003000000026077,0.0,1,26.800109,0,-35.3632621,149.1652373
1778783000.2000291,79384067,0,6,411818200,2418,10,1.21,-35.3632621,149.1652373,599.09,0.0070000002160668,115.34817504882812,-0.003000000026077,0.0,1,27.000029,0,-35.3632621,149.1652373
1778783000.400782,79584820,0,6,411818400,2418,10,1.21,-35.3632621,149.1652374,599.09,0.006000000052154,116.93919372558594,-0.0020000000949949,0.0,1,27.200782,0,-35.3632621,149.1652374
1778783000.600702,79784740,0,6,411818600,2418,10,1.21,-35.3632621,149.1652374,599.09,0.003000000026077,351.4222106933594,-0.0020000000949949,0.0,1,27.400702,0,-35.3632621,149.1652374
1778783000.800622,79984660,0,6,411818800,2418,10,1.21,-35.3632621,149.1652373,599.09,0.0730000063776969,337.0701599121094,-0.0020000000949949,0.0,1,27.600622,0,-35.3632621,149.1652373
1778783001.000542,80184580,0,6,411819000,2418,10,1.21,-35.3632618,149.1652373,599.09,0.3050000071525574,345.38507080078125,0.0,0.0,1,27.800542,0,-35.3632618,149.1652373
1778783001.200462,80384500,0,6,411819200,2418,10,1.21,-35.3632609,149.1652371,599.09,0.7410000562667847,349.6006774902344,0.0010000000474974,0.0,1,28.000462,0,-35.3632609,149.1652371
